,0
5797,1
5798,1
5799,1
5800,0
5801,0
5802,0
5803,1
5804,1
5805,0
5806,0
5807,1
5808,1
5809,1
5810,0
5811,1
5812,0
5813,1
5814,0
5815,1
5816,0
5817,1
5818,1
5819,0
5820,1
5821,0
5822,0
5823,1
5824,0
5825,1
5826,0
5827,0
5828,1
5829,0
5830,1
5831,0
5832,1
5833,0
5834,0
5835,1
5836,0
5837,1
5838,0
5839,0
5840,0
5841,0
5842,1
5843,1
5844,1
5845,0
5846,0
5847,0
5848,0
5849,0
5850,1
5851,0
5852,0
5853,0
5854,1
5855,1
5856,1
5857,0
5858,0
5859,0
5860,0
5861,0
5862,0
5863,1
5864,1
5865,1
5866,1
5867,0
5868,1
5869,1
5870,1
5871,0
5872,0
5873,0
5874,0
5875,0
5876,0
5877,1
5878,0
5879,0
5880,1
5881,1
5882,1
5883,1
5884,1
5885,1
5886,1
5887,0
5888,0
5889,1
5890,0
5891,0
5892,0
5893,1
5894,1
5895,1
5896,0
5897,1
5898,1
5899,0
5900,0
5901,1
5902,0
5903,0
5904,0
5905,0
5906,0
5907,0
5908,0
5909,0
5910,1
5911,0
5912,0
5913,1
5914,0
5915,0
5916,0
5917,0
5918,1
5919,0
5920,0
5921,1
5922,1
5923,0
5924,1
5925,1
5926,0
5927,1
5928,0
5929,1
5930,0
5931,1
5932,1
5933,1
5934,1
5935,1
5936,0
5937,1
5938,1
5939,0
5940,1
5941,0
5942,1
5943,0
5944,0
5945,0
5946,0
5947,0
5948,1
5949,0
5950,1
5951,1
5952,0
5953,1
5954,0
5955,0
5956,0
5957,1
5958,1
5959,1
5960,0
5961,0
5962,0
5963,0
5964,1
5965,0
5966,0
5967,1
5968,1
5969,0
5970,0
5971,0
5972,1
5973,0
5974,0
5975,1
5976,1
5977,0
5978,0
5979,0
5980,0
5981,0
5982,0
5983,1
5984,0
5985,0
5986,1
5987,1
5988,1
5989,0
5990,1
5991,1
5992,0
5993,1
5994,0
5995,0
5996,1
5997,1
5998,0
5999,1
6000,1
6001,1
6002,1
6003,1
6004,1
6005,0
6006,1
6007,1
6008,1
6009,1
6010,0
6011,1
6012,1
6013,1
6014,0
6015,0
6016,1
6017,1
6018,1
6019,1
6020,0
6021,0
6022,1
6023,1
6024,1
6025,1
6026,0
6027,1
6028,0
6029,1
6030,0
6031,0
6032,1
6033,0
6034,0
6035,0
6036,0
6037,0
6038,0
6039,1
6040,1
6041,1
6042,0
6043,1
6044,0
6045,0
6046,0
6047,0
6048,0
6049,1
6050,0
6051,1
6052,0
6053,1
6054,0
6055,1
6056,0
6057,0
6058,0
6059,1
6060,0
6061,1
6062,1
6063,1
6064,1
6065,1
6066,0
6067,1
6068,1
6069,0
6070,0
6071,0
6072,1
6073,0
6074,1
6075,0
6076,1
6077,0
6078,1
6079,0
6080,1
6081,1
6082,1
6083,1
6084,1
6085,1
6086,0
6087,1
6088,0
6089,0
6090,1
6091,0
6092,0
6093,0
6094,0
6095,0
6096,1
6097,1
6098,0
6099,0
6100,1
6101,1
6102,0
6103,0
6104,1
6105,0
6106,0
6107,0
6108,0
6109,1
6110,0
6111,0
6112,1
6113,0
6114,0
6115,0
6116,1
6117,0
6118,1
6119,1
6120,0
6121,1
6122,1
6123,1
6124,1
6125,0
6126,0
6127,0
6128,1
6129,1
6130,0
6131,1
6132,1
6133,1
6134,0
6135,0
6136,1
6137,1
6138,0
6139,1
6140,0
6141,0
6142,0
6143,0
6144,0
6145,1
6146,1
6147,0
6148,0
6149,1
6150,1
6151,0
6152,1
6153,1
6154,1
6155,0
6156,1
6157,0
6158,1
6159,1
6160,0
6161,1
6162,1
6163,1
6164,1
6165,0
6166,0
6167,1
6168,1
6169,0
6170,0
6171,1
6172,0
6173,0
6174,1
6175,1
6176,1
6177,1
6178,1
6179,0
6180,0
6181,0
6182,1
6183,1
6184,0
6185,1
6186,0
6187,0
6188,1
6189,1
6190,1
6191,1
6192,1
6193,0
6194,0
6195,1
6196,0
6197,1
6198,0
6199,1
6200,1
6201,1
6202,1
6203,0
6204,1
6205,0
6206,1
6207,0
6208,1
6209,0
6210,0
6211,0
6212,0
6213,1
6214,1
6215,0
6216,1
6217,1
6218,0
6219,0
6220,1
6221,1
6222,1
6223,1
6224,0
6225,0
6226,1
6227,1
6228,1
6229,0
6230,0
6231,0
6232,0
6233,0
6234,1
6235,1
6236,0
6237,0
6238,1
6239,1
6240,0
6241,1
6242,0
6243,0
6244,1
6245,1
6246,0
6247,1
6248,1
6249,0
6250,1
6251,1
6252,1
6253,0
6254,0
6255,1
6256,0
6257,1
6258,0
6259,1
6260,0
6261,1
6262,1
6263,0
6264,1
6265,0
6266,1
6267,0
6268,1
6269,1
6270,0
6271,1
6272,0
6273,0
6274,1
6275,1
6276,1
6277,0
6278,1
6279,0
6280,0
6281,1
6282,1
6283,0
6284,1
6285,1
6286,0
6287,1
6288,0
6289,0
6290,1
6291,1
6292,1
6293,1
6294,1
6295,1
6296,0
6297,1
6298,0
6299,0
6300,0
6301,1
6302,0
6303,0
6304,1
6305,0
6306,0
6307,1
6308,0
6309,0
6310,1
6311,1
6312,1
6313,1
6314,0
6315,1
6316,1
6317,0
6318,0
6319,0
6320,0
6321,1
6322,1
6323,1
6324,0
6325,0
6326,0
6327,1
6328,0
6329,1
6330,1
6331,0
6332,1
6333,0
6334,0
6335,0
6336,1
6337,0
6338,0
6339,0
6340,0
6341,1
6342,1
6343,0
6344,0
6345,0
6346,0
6347,1
6348,1
6349,0
6350,1
6351,0
6352,0
6353,0
6354,1
6355,0
6356,0
6357,1
6358,1
6359,0
6360,0
6361,0
6362,0
6363,0
6364,1
6365,0
6366,1
6367,0
6368,0
6369,0
6370,1
6371,0
6372,0
6373,0
6374,0
6375,0
6376,0
6377,1
6378,1
6379,1
6380,1
6381,1
6382,0
6383,0
6384,0
6385,1
6386,0
6387,1
6388,1
6389,0
6390,1
6391,0
6392,1
6393,1
6394,0
6395,1
6396,1
6397,1
6398,1
6399,0
6400,1
6401,1
6402,0
6403,1
6404,1
6405,1
6406,0
6407,0
6408,1
6409,1
6410,0
6411,0
6412,1
6413,1
6414,1
6415,1
6416,0
6417,1
6418,0
6419,0
6420,0
6421,0
6422,1
6423,1
6424,1
6425,1
6426,1
6427,0
6428,0
6429,0
6430,1
6431,1
6432,0
6433,1
6434,1
6435,0
6436,0
6437,0
6438,0
6439,1
6440,0
6441,0
6442,0
6443,0
6444,0
6445,0
6446,1
6447,1
6448,1
6449,0
6450,1
6451,0
6452,0
6453,0
6454,1
6455,1
6456,1
6457,0
6458,1
6459,1
6460,0
6461,0
6462,1
6463,1
6464,0
6465,0
6466,1
6467,0
6468,1
6469,1
6470,1
6471,1
6472,1
6473,0
6474,0
6475,0
6476,1
6477,0
6478,0
6479,0
6480,1
6481,1
6482,1
6483,0
6484,0
6485,0
6486,1
6487,0
6488,1
6489,1
6490,0
6491,0
6492,0
6493,0
6494,0
6495,0
6496,1
6497,1
6498,0
6499,1
6500,0
6501,0
6502,1
6503,0
6504,0
6505,1
6506,0
6507,0
6508,1
6509,1
6510,0
6511,1
6512,0
6513,0
6514,0
6515,1
6516,1
6517,1
6518,1
6519,0
6520,1
6521,0
6522,1
6523,1
6524,1
6525,1
6526,0
6527,0
6528,0
6529,0
6530,0
6531,0
6532,1
6533,1
6534,0
6535,1
6536,0
6537,0
6538,0
6539,1
6540,1
6541,0
6542,1
6543,0
6544,1
6545,1
6546,0
6547,0
6548,0
6549,1
6550,0
6551,0
6552,1
6553,0
6554,1
6555,1
6556,0
6557,1
6558,1
6559,0
6560,0
6561,0
6562,0
6563,0
6564,0
6565,0
6566,0
6567,1
6568,1
6569,1
6570,1
6571,0
6572,0
6573,0
6574,0
6575,1
6576,0
6577,0
6578,0
6579,1
6580,0
6581,1
6582,0
6583,0
6584,1
6585,1
6586,0
6587,1
6588,1
6589,0
6590,0
6591,0
6592,0
6593,0
6594,1
6595,0
6596,0
6597,1
6598,0
6599,0
6600,0
6601,0
6602,0
6603,0
6604,1
6605,1
6606,0
6607,0
6608,0
6609,0
6610,0
6611,1
6612,1
6613,0
6614,1
6615,1
6616,1
6617,0
6618,0
6619,1
6620,0
6621,0
6622,0
6623,1
6624,0
6625,0
6626,0
6627,1
6628,0
6629,0
6630,0
6631,1
6632,0
6633,0
6634,1
6635,1
6636,1
6637,0
6638,0
6639,0
6640,1
6641,0
6642,1
6643,0
6644,1
6645,1
6646,0
6647,1
6648,0
6649,1
6650,0
6651,1
6652,1
6653,0
6654,1
6655,0
6656,1
6657,0
6658,0
6659,1
6660,0
6661,0
6662,0
6663,0
6664,1
6665,1
6666,0
6667,1
6668,1
6669,1
6670,0
6671,1
6672,1
6673,1
6674,1
6675,0
6676,1
6677,1
6678,0
6679,0
6680,1
6681,1
6682,0
6683,1
6684,1
6685,1
6686,0
6687,1
6688,0
6689,1
6690,1
6691,0
6692,0
6693,1
6694,1
6695,1
6696,1
6697,1
6698,0
6699,0
6700,0
6701,1
6702,1
6703,0
6704,0
6705,1
6706,0
6707,0
6708,1
6709,1
6710,0
6711,0
6712,1
6713,1
6714,1
6715,1
6716,0
6717,1
6718,0
6719,0
6720,1
6721,0
6722,1
6723,1
6724,0
6725,0
6726,0
6727,1
6728,1
6729,1
6730,1
6731,1
6732,0
6733,1
6734,1
6735,0
6736,1
6737,1
6738,1
6739,1
6740,1
6741,0
6742,1
6743,1
6744,1
6745,0
6746,1
6747,1
6748,1
6749,0
6750,1
6751,1
6752,0
6753,1
6754,0
6755,1
6756,0
6757,0
6758,0
6759,1
6760,0
6761,0
6762,0
6763,1
6764,0
6765,1
6766,0
6767,0
6768,1
6769,1
6770,1
6771,0
6772,1
6773,0
6774,1
6775,0
6776,1
6777,1
6778,1
6779,1
6780,0
6781,0
6782,0
6783,1
6784,1
6785,1
6786,0
6787,0
6788,1
6789,1
6790,0
6791,1
6792,0
6793,1
6794,0
6795,0
6796,1
6797,0
6798,1
6799,0
6800,0
6801,0
6802,1
6803,0
6804,1
6805,0
6806,0
6807,1
6808,0
6809,1
6810,1
6811,0
6812,1
6813,1
6814,1
6815,1
6816,1
6817,1
6818,1
6819,1
6820,0
6821,1
6822,0
6823,0
6824,1
6825,0
6826,1
6827,0
6828,1
6829,1
6830,0
6831,0
6832,1
6833,1
6834,0
6835,1
6836,0
6837,1
6838,1
6839,1
6840,0
6841,0
6842,1
6843,0
6844,0
6845,1
6846,1
6847,1
6848,1
6849,0
6850,0
6851,0
6852,0
6853,1
6854,0
6855,1
6856,1
6857,1
6858,1
6859,0
6860,0
6861,1
6862,0
6863,0
6864,0
6865,0
6866,1
6867,0
6868,0
6869,0
6870,1
6871,1
6872,1
6873,1
6874,0
6875,1
6876,0
6877,0
6878,0
6879,0
6880,0
6881,0
6882,1
6883,1
6884,0
6885,1
6886,0
6887,0
6888,0
6889,1
6890,1
6891,0
6892,1
6893,1
6894,1
6895,0
6896,1
6897,1
6898,1
6899,0
6900,0
6901,0
6902,1
6903,0
6904,0
6905,1
6906,1
6907,1
6908,1
6909,1
6910,1
6911,1
6912,0
6913,0
6914,0
6915,0
6916,1
6917,0
6918,0
6919,0
6920,1
6921,1
6922,1
6923,1
6924,1
6925,1
6926,0
6927,0
6928,0
6929,0
6930,0
6931,0
6932,1
6933,0
6934,0
6935,0
6936,1
6937,1
6938,0
6939,1
6940,0
6941,1
6942,0
6943,0
6944,1
6945,1
6946,0
6947,1
6948,1
6949,0
6950,1
6951,0
6952,1
6953,0
6954,1
6955,0
6956,0
6957,1
6958,1
6959,1
6960,0
6961,1
6962,0
6963,1
6964,1
6965,1
6966,1
6967,1
6968,0
6969,0
6970,0
6971,1
6972,0
6973,1
6974,1
6975,1
6976,0
6977,0
6978,1
6979,1
6980,0
6981,0
6982,0
6983,1
6984,1
6985,1
6986,1
6987,1
6988,1
6989,0
6990,0
6991,1
6992,0
6993,0
6994,0
6995,1
6996,0
6997,1
6998,1
6999,1
7000,0
7001,1
7002,0
7003,0
7004,0
7005,0
7006,1
7007,0
7008,1
7009,0
7010,1
7011,0
7012,0
7013,1
7014,0
7015,1
7016,1
7017,0
7018,0
7019,1
7020,0
7021,0
7022,1
7023,1
7024,1
7025,1
7026,0
7027,1
7028,0
7029,1
7030,1
7031,1
7032,0
7033,1
7034,1
7035,0
7036,1
7037,0
7038,0
7039,1
7040,1
7041,1
7042,0
7043,1
7044,0
7045,0
7046,0
7047,0
7048,1
7049,0
7050,0
7051,0
7052,1
7053,0
7054,0
7055,0
7056,0
7057,1
7058,0
7059,1
7060,0
7061,1
7062,1
7063,0
7064,1
7065,0
7066,0
7067,0
7068,0
7069,0
7070,0
7071,1
7072,1
7073,1
7074,0
7075,1
7076,0
7077,0
7078,1
7079,0
7080,1
7081,1
7082,0
7083,0
7084,1
7085,1
7086,1
7087,1
7088,0
7089,0
7090,1
7091,1
7092,0
7093,1
7094,1
7095,1
7096,1
7097,0
7098,1
7099,1
7100,1
7101,1
7102,1
7103,1
7104,0
7105,0
7106,1
7107,1
7108,1
7109,1
7110,0
7111,0
7112,0
7113,1
7114,0
7115,0
7116,1
7117,0
7118,0
7119,1
7120,0
7121,0
7122,0
7123,0
7124,1
7125,0
7126,1
7127,1
7128,0
7129,0
7130,1
7131,0
7132,0
7133,0
7134,0
7135,1
7136,1
7137,0
7138,0
7139,1
7140,1
7141,0
7142,0
7143,0
7144,1
7145,0
7146,0
7147,0
7148,0
7149,1
7150,0
7151,0
7152,0
7153,0
7154,1
7155,0
7156,0
7157,1
7158,0
7159,0
7160,1
7161,1
7162,1
7163,1
7164,1
7165,0
7166,1
7167,1
7168,1
7169,0
7170,0
7171,1
7172,0
7173,0
7174,1
7175,1
7176,0
7177,0
7178,1
7179,1
7180,1
7181,1
7182,0
7183,0
7184,1
7185,1
7186,0
7187,0
7188,1
7189,0
7190,1
7191,1
7192,1
7193,1
7194,1
7195,0
7196,0
7197,0
7198,1
7199,1
7200,1
7201,1
7202,1
7203,0
7204,1
7205,0
7206,0
7207,0
7208,1
7209,1
7210,0
7211,0
7212,1
7213,1
7214,1
7215,1
7216,1
7217,1
7218,1
7219,1
7220,1
7221,1
7222,1
7223,0
7224,0
7225,0
7226,1
7227,0
7228,0
7229,1
7230,0
7231,0
7232,1
7233,0
7234,1
7235,1
7236,0
7237,0
7238,1
7239,1
7240,0
7241,0
7242,1
7243,0
7244,1
7245,1
7246,1
7247,0
7248,0
7249,0
7250,1
7251,1
7252,0
7253,0
7254,1
7255,0
7256,1
7257,1
7258,0
7259,1
7260,0
7261,0
7262,1
7263,0
7264,0
7265,1
7266,0
7267,1
7268,1
7269,1
7270,0
7271,0
7272,1
7273,0
7274,1
7275,1
7276,1
7277,0
7278,0
7279,0
7280,0
7281,0
7282,0
7283,0
7284,1
7285,1
7286,0
7287,1
7288,1
7289,0
7290,0
7291,1
7292,1
7293,0
7294,1
7295,0
7296,1
7297,1
7298,1
7299,1
7300,1
7301,0
7302,1
7303,0
7304,1
7305,1
7306,0
7307,0
7308,0
7309,0
7310,1
7311,0
7312,1
7313,0
7314,0
7315,0
7316,1
7317,0
7318,0
7319,0
7320,0
7321,0
7322,0
7323,0
7324,0
7325,0
7326,1
7327,0
7328,0
7329,0
7330,0
7331,1
7332,1
7333,0
7334,0
7335,1
7336,0
7337,1
7338,1
7339,0
7340,0
7341,1
7342,0
7343,0
7344,1
7345,1
7346,0
7347,1
7348,0
7349,1
7350,0
7351,0
7352,1
7353,1
7354,0
7355,0
7356,0
7357,0
7358,0
7359,0
7360,1
7361,1
7362,0
7363,0
7364,0
7365,0
7366,0
7367,0
7368,1
7369,0
7370,0
7371,1
7372,0
7373,1
7374,1
7375,1
7376,1
7377,1
7378,0
7379,1
7380,0
7381,1
7382,0
7383,1
7384,1
7385,0
7386,0
7387,0
7388,1
7389,1
7390,1
7391,1
7392,1
7393,0
7394,1
7395,0
7396,0
7397,1
7398,0
7399,1
7400,1
7401,0
7402,1
7403,0
7404,1
7405,0
7406,0
7407,0
7408,1
7409,1
7410,1
7411,1
7412,0
7413,0
7414,1
7415,0
7416,1
7417,0
7418,1
7419,0
7420,0
7421,1
7422,0
7423,1
7424,1
7425,0
7426,1
7427,1
7428,1
7429,0
7430,1
7431,0
7432,1
7433,1
7434,1
7435,1
7436,1
7437,0
7438,0
7439,0
7440,0
7441,0
7442,0
7443,0
7444,1
7445,1
7446,0
7447,1
7448,0
7449,1
7450,0
7451,1
7452,1
7453,1
7454,1
7455,0
7456,1
7457,0
7458,1
7459,0
7460,0
7461,0
7462,1
7463,0
7464,0
7465,1
7466,1
7467,1
7468,0
7469,1
7470,0
7471,0
7472,1
7473,1
7474,0
7475,1
7476,1
7477,1
7478,1
7479,0
7480,0
7481,0
7482,1
7483,0
7484,1
7485,0
7486,1
7487,1
7488,0
7489,0
7490,0
7491,1
7492,0
7493,0
7494,1
7495,0
7496,1
7497,0
7498,0
7499,0
7500,0
7501,0
7502,0
7503,1
7504,0
7505,1
7506,0
7507,0
7508,0
7509,0
7510,0
7511,0
7512,1
7513,1
7514,1
7515,0
7516,0
7517,1
7518,1
7519,0
7520,1
7521,1
7522,0
7523,1
7524,1
7525,1
7526,0
7527,1
7528,1
7529,1
7530,1
7531,1
7532,1
7533,0
7534,1
7535,0
7536,1
7537,0
7538,0
7539,1
7540,1
7541,0
7542,0
7543,0
7544,1
7545,1
7546,0
7547,0
7548,1
7549,1
7550,1
7551,0
7552,1
7553,1
7554,1
7555,0
7556,1
7557,1
7558,1
7559,0
7560,0
7561,1
7562,0
7563,0
7564,1
7565,0
7566,1
7567,0
7568,1
7569,0
7570,1
7571,1
7572,0
7573,0
7574,1
7575,1
7576,1
7577,0
7578,1
7579,0
7580,0
7581,1
7582,1
7583,1
7584,1
7585,0
7586,0
7587,1
7588,1
7589,1
7590,0
7591,1
7592,0
7593,0
7594,1
7595,0
7596,0
7597,1
7598,1
7599,0
7600,1
7601,1
7602,1
7603,0
7604,1
7605,0
7606,1
7607,0
7608,0
7609,1
7610,0
7611,0
7612,0
7613,1
7614,1
7615,1
7616,1
7617,0
7618,0
7619,0
7620,1
7621,0
7622,0
7623,1
7624,0
7625,1
7626,1
7627,0
7628,1
7629,1
7630,0
7631,1
7632,1
7633,1
7634,1
7635,0
7636,0
7637,0
7638,0
7639,0
7640,0
7641,1
7642,1
7643,1
7644,0
7645,1
7646,1
7647,1
7648,1
7649,1
7650,1
7651,1
7652,0
7653,1
7654,1
7655,1
7656,1
7657,0
7658,0
7659,1
7660,0
7661,0
7662,0
7663,1
7664,0
7665,0
7666,1
7667,0
7668,1
7669,1
7670,1
7671,0
7672,1
7673,1
7674,1
7675,0
7676,0
7677,1
7678,1
7679,1
7680,0
7681,1
7682,0
7683,0
7684,0
7685,0
7686,1
7687,1
7688,1
7689,1
7690,0
7691,1
7692,0
7693,1
7694,1
7695,0
7696,0
7697,0
7698,1
7699,0
7700,1
7701,1
7702,0
7703,1
7704,0
7705,0
7706,0
7707,1
7708,1
7709,1
7710,1
7711,1
7712,0
7713,1
7714,0
7715,1
7716,1
7717,0
7718,1
7719,0
7720,0
7721,0
7722,0
7723,1
7724,0
7725,0
7726,0
7727,0
7728,0
7729,0
7730,0
7731,1
7732,1
7733,0
7734,0
7735,1
7736,1
7737,1
7738,0
7739,1
7740,0
7741,0
7742,0
7743,0
7744,0
7745,1
7746,0
7747,0
7748,1
7749,0
7750,0
7751,0
7752,1
7753,1
7754,1
7755,0
7756,1
7757,1
7758,1
7759,1
7760,0
7761,0
7762,1
7763,0
7764,1
7765,1
7766,1
7767,1
7768,0
7769,0
7770,0
7771,0
7772,0
7773,0
7774,0
7775,1
7776,0
7777,0
7778,1
7779,1
7780,1
7781,1
7782,0
7783,1
7784,0
7785,1
7786,0
7787,0
7788,1
7789,0
7790,1
7791,0
7792,0
7793,0
7794,0
7795,1
7796,1
7797,1
7798,1
7799,0
7800,1
7801,0
7802,1
7803,0
7804,1
7805,0
7806,0
7807,1
7808,1
7809,0
7810,0
7811,0
7812,0
7813,1
7814,0
7815,0
7816,1
7817,0
7818,0
7819,1
7820,0
7821,1
7822,0
7823,1
7824,1
7825,1
7826,0
7827,0
7828,1
7829,0
7830,0
7831,1
7832,0
7833,1
7834,0
7835,1
7836,1
7837,1
7838,1
7839,0
7840,1
7841,1
7842,1
7843,0
7844,1
7845,0
7846,1
7847,1
7848,1
7849,1
7850,0
7851,0
7852,1
7853,1
7854,1
7855,0
7856,0
7857,0
7858,1
7859,1
7860,1
7861,0
7862,0
7863,1
7864,1
7865,1
7866,1
7867,0
7868,0
7869,0
7870,0
7871,0
7872,1
7873,1
7874,0
7875,1
7876,1
7877,0
7878,0
7879,0
7880,1
7881,1
7882,0
7883,0
7884,0
7885,1
7886,0
7887,0
7888,0
7889,0
7890,1
7891,1
7892,0
7893,0
7894,1
7895,0
7896,0
7897,0
7898,1
7899,0
7900,1
7901,0
7902,1
7903,1
7904,1
7905,0
7906,1
7907,0
7908,0
7909,1
7910,1
7911,0
7912,0
7913,1
7914,0
7915,1
7916,0
7917,0
7918,0
7919,1
7920,1
7921,1
7922,0
7923,1
7924,1
7925,0
7926,1
7927,1
7928,1
7929,1
7930,1
7931,1
7932,0
7933,1
7934,0
7935,1
7936,0
7937,1
7938,1
7939,1
7940,1
7941,1
7942,0
7943,0
7944,0
7945,1
7946,1
7947,1
7948,1
7949,0
7950,0
7951,0
7952,0
7953,0
7954,0
7955,0
7956,0
7957,0
7958,0
7959,1
7960,1
7961,0
7962,1
7963,0
7964,0
7965,1
7966,0
7967,0
7968,1
7969,1
7970,0
7971,0
7972,1
7973,0
7974,1
7975,0
7976,0
7977,0
7978,1
7979,0
7980,1
7981,0
7982,1
7983,0
7984,0
7985,1
7986,1
7987,1
7988,1
7989,1
7990,0
7991,1
7992,1
7993,1
7994,0
7995,1
7996,1
7997,0
7998,1
7999,0
8000,0
8001,1
8002,0
8003,0
8004,1
8005,0
8006,0
8007,1
8008,1
8009,0
8010,1
8011,1
8012,0
8013,1
8014,0
8015,1
8016,0
8017,0
8018,1
8019,0
8020,1
8021,1
8022,0
8023,0
8024,0
8025,0
8026,0
8027,1
8028,0
8029,1
8030,0
8031,0
8032,1
8033,0
8034,1
8035,1
8036,0
8037,0
8038,0
8039,0
8040,0
8041,1
8042,1
8043,1
8044,0
8045,0
8046,1
8047,1
8048,0
8049,1
8050,1
8051,1
8052,0
8053,1
8054,0
8055,1
8056,1
8057,1
8058,1
8059,0
8060,0
8061,0
8062,1
8063,0
8064,1
8065,0
8066,1
8067,1
8068,1
8069,1
8070,1
8071,0
8072,1
8073,1
8074,1
8075,1
8076,1
8077,0
8078,1
8079,1
8080,1
8081,1
8082,1
8083,0
8084,1
8085,1
8086,0
8087,1
8088,0
8089,0
8090,0
8091,1
8092,0
8093,0
8094,1
8095,0
8096,1
8097,1
8098,1
8099,0
8100,0
8101,1
8102,1
8103,0
8104,1
8105,0
8106,1
8107,0
8108,1
8109,1
8110,0
8111,0
8112,1
8113,1
8114,0
8115,1
8116,0
8117,1
8118,1
8119,1
8120,0
8121,1
8122,1
8123,1
8124,0
8125,0
8126,0
8127,0
8128,0
8129,1
8130,0
8131,0
8132,0
8133,1
8134,0
8135,1
8136,1
8137,0
8138,0
8139,0
8140,0
8141,0
8142,1
8143,0
8144,0
8145,1
8146,1
8147,0
8148,1
8149,1
8150,1
8151,1
8152,0
8153,0
8154,0
8155,0
8156,0
8157,0
8158,1
8159,0
8160,0
8161,0
8162,1
8163,0
8164,1
8165,0
8166,1
8167,0
8168,0
8169,0
8170,0
8171,1
8172,0
8173,0
8174,1
8175,1
8176,0
8177,1
8178,1
8179,1
8180,1
8181,0
8182,1
8183,0
8184,0
8185,1
8186,0
8187,1
8188,1
8189,1
8190,0
8191,1
8192,1
8193,0
8194,0
8195,1
8196,0
8197,1
8198,0
8199,0
8200,1
8201,0
8202,0
8203,1
8204,0
8205,0
8206,1
8207,0
8208,0
8209,0
8210,0
8211,0
8212,0
8213,1
8214,0
8215,1
8216,0
8217,1
8218,0
8219,0
8220,1
8221,0
8222,1
8223,0
8224,0
8225,0
8226,0
8227,1
8228,1
8229,1
8230,1
8231,1
8232,1
8233,0
8234,1
8235,1
8236,1
8237,1
8238,0
8239,1
8240,0
8241,1
8242,0
8243,0
8244,1
8245,0
8246,1
8247,0
8248,1
8249,1
8250,1
8251,1
8252,1
8253,1
8254,1
8255,0
8256,0
8257,1
8258,0
8259,0
8260,1
8261,1
8262,1
8263,0
8264,1
8265,1
8266,0
8267,0
8268,0
8269,0
8270,0
8271,1
8272,1
8273,1
8274,0
8275,0
8276,1
8277,1
8278,0
8279,0
8280,1
8281,1
8282,1
8283,1
8284,1
8285,0
8286,0
8287,1
8288,1
8289,1
8290,0
8291,1
8292,1
8293,1
8294,0
8295,1
8296,0
8297,0
8298,0
8299,1
8300,1
8301,1
8302,1
8303,0
8304,0
8305,1
8306,0
8307,0
8308,1
8309,0
8310,1
8311,0
8312,0
8313,1
8314,0
8315,1
8316,1
8317,1
8318,0
8319,0
8320,0
8321,1
8322,0
8323,1
8324,0
8325,0
8326,1
8327,0
8328,1
8329,0
8330,0
8331,1
8332,1
8333,1
8334,1
8335,1
8336,0
8337,0
8338,0
8339,1
8340,0
8341,0
8342,0
8343,1
8344,1
8345,0
8346,1
8347,0
8348,1
8349,1
8350,1
8351,0
8352,0
8353,1
8354,1
8355,0
8356,1
8357,0
8358,1
8359,0
8360,1
8361,0
8362,0
8363,0
8364,1
8365,0
8366,1
8367,0
8368,1
8369,0
8370,0
8371,0
8372,1
8373,1
8374,1
8375,1
8376,0
8377,1
8378,0
8379,1
8380,0
8381,0
8382,1
8383,0
8384,0
8385,0
8386,1
8387,1
8388,0
8389,1
8390,0
8391,0
8392,0
8393,0
8394,0
8395,1
8396,0
8397,1
8398,0
8399,0
8400,1
8401,0
8402,0
8403,0
8404,0
8405,0
8406,1
8407,0
8408,1
8409,0
8410,1
8411,1
8412,0
8413,0
8414,1
8415,0
8416,0
8417,1
8418,1
8419,1
8420,1
8421,1
8422,0
8423,0
8424,0
8425,1
8426,1
8427,1
8428,0
8429,0
8430,1
8431,1
8432,0
8433,1
8434,0
8435,0
8436,0
8437,0
8438,1
8439,0
8440,1
8441,0
8442,0
8443,1
8444,0
8445,0
8446,0
8447,0
8448,0
8449,0
8450,1
8451,1
8452,0
8453,1
8454,0
8455,0
8456,0
8457,0
8458,1
8459,0
8460,1
8461,0
8462,1
8463,0
8464,1
8465,1
8466,1
8467,1
8468,1
8469,1
8470,0
8471,0
8472,0
8473,0
8474,0
8475,1
8476,0
8477,1
8478,1
8479,0
8480,0
8481,0
8482,1
8483,1
8484,1
8485,1
8486,1
8487,1
8488,0
8489,1
8490,0
8491,0
8492,1
8493,1
8494,0
8495,0
8496,0
8497,0
8498,1
8499,0
8500,1
8501,0
8502,1
8503,0
8504,0
8505,0
8506,0
8507,0
8508,1
8509,0
8510,0
8511,1
8512,0
8513,1
8514,0
8515,1
8516,0
8517,1
8518,0
8519,0
8520,1
8521,1
8522,0
8523,0
8524,1
8525,0
8526,0
8527,1
8528,1
8529,1
8530,1
8531,0
8532,0
8533,0
8534,0
8535,1
8536,0
8537,0
8538,1
8539,0
8540,0
8541,1
8542,0
8543,0
8544,1
8545,0
8546,0
8547,0
8548,0
8549,0
8550,0
8551,0
8552,0
8553,1
8554,0
8555,1
8556,1
8557,1
8558,0
8559,0
8560,1
8561,1
8562,1
8563,1
8564,1
8565,1
8566,0
8567,1
8568,0
8569,0
8570,0
8571,1
8572,0
8573,0
8574,0
8575,1
8576,0
8577,1
8578,0
8579,1
8580,1
8581,0
8582,0
8583,0
8584,1
8585,1
8586,0
8587,0
8588,0
8589,0
8590,0
8591,0
8592,1
8593,0
8594,1
8595,1
