,0
5797,1
5798,0
5799,0
5800,1
5801,0
5802,0
5803,0
5804,1
5805,1
5806,1
5807,1
5808,1
5809,0
5810,0
5811,0
5812,1
5813,1
5814,0
5815,0
5816,1
5817,0
5818,0
5819,0
5820,1
5821,1
5822,1
5823,1
5824,1
5825,1
5826,0
5827,0
5828,0
5829,0
5830,0
5831,0
5832,0
5833,1
5834,0
5835,1
5836,0
5837,1
5838,0
5839,1
5840,1
5841,1
5842,0
5843,1
5844,1
5845,0
5846,1
5847,0
5848,0
5849,1
5850,0
5851,0
5852,1
5853,0
5854,1
5855,1
5856,1
5857,0
5858,0
5859,1
5860,1
5861,1
5862,1
5863,1
5864,1
5865,1
5866,1
5867,0
5868,0
5869,1
5870,1
5871,0
5872,1
5873,1
5874,0
5875,0
5876,0
5877,1
5878,1
5879,0
5880,1
5881,0
5882,1
5883,1
5884,0
5885,1
5886,1
5887,1
5888,0
5889,0
5890,1
5891,1
5892,0
5893,0
5894,0
5895,1
5896,1
5897,1
5898,0
5899,1
5900,0
5901,0
5902,0
5903,1
5904,1
5905,0
5906,0
5907,0
5908,0
5909,0
5910,1
5911,0
5912,1
5913,0
5914,0
5915,1
5916,0
5917,0
5918,0
5919,1
5920,1
5921,1
5922,0
5923,1
5924,0
5925,1
5926,0
5927,1
5928,1
5929,1
5930,1
5931,0
5932,1
5933,1
5934,0
5935,0
5936,0
5937,0
5938,0
5939,0
5940,1
5941,1
5942,0
5943,0
5944,0
5945,0
5946,1
5947,1
5948,0
5949,0
5950,1
5951,0
5952,0
5953,1
5954,1
5955,0
5956,1
5957,0
5958,1
5959,0
5960,0
5961,0
5962,0
5963,0
5964,0
5965,1
5966,0
5967,0
5968,0
5969,0
5970,1
5971,0
5972,1
5973,0
5974,1
5975,1
5976,1
5977,1
5978,0
5979,1
5980,1
5981,1
5982,0
5983,0
5984,0
5985,1
5986,1
5987,0
5988,1
5989,0
5990,1
5991,1
5992,0
5993,1
5994,1
5995,0
5996,0
5997,0
5998,1
5999,1
6000,0
6001,1
6002,0
6003,1
6004,1
6005,0
6006,1
6007,1
6008,0
6009,0
6010,0
6011,0
6012,1
6013,1
6014,1
6015,0
6016,0
6017,1
6018,1
6019,1
6020,1
6021,1
6022,0
6023,0
6024,0
6025,1
6026,0
6027,1
6028,1
6029,1
6030,1
6031,1
6032,0
6033,1
6034,0
6035,1
6036,0
6037,1
6038,0
6039,1
6040,0
6041,1
6042,0
6043,1
6044,0
6045,0
6046,0
6047,0
6048,1
6049,1
6050,0
6051,1
6052,1
6053,0
6054,0
6055,1
6056,1
6057,0
6058,1
6059,0
6060,1
6061,0
6062,1
6063,0
6064,0
6065,0
6066,1
6067,1
6068,1
6069,1
6070,0
6071,1
6072,0
6073,0
6074,0
6075,1
6076,1
6077,0
6078,1
6079,0
6080,1
6081,1
6082,0
6083,1
6084,1
6085,1
6086,1
6087,1
6088,0
6089,0
6090,0
6091,1
6092,1
6093,1
6094,1
6095,0
6096,1
6097,0
6098,1
6099,0
6100,1
6101,1
6102,1
6103,1
6104,0
6105,1
6106,0
6107,1
6108,1
6109,0
6110,0
6111,0
6112,1
6113,0
6114,1
6115,1
6116,0
6117,0
6118,1
6119,1
6120,1
6121,0
6122,0
6123,1
6124,1
6125,1
6126,0
6127,1
6128,0
6129,0
6130,1
6131,1
6132,1
6133,0
6134,0
6135,0
6136,1
6137,0
6138,0
6139,0
6140,0
6141,1
6142,0
6143,0
6144,0
6145,1
6146,1
6147,1
6148,0
6149,0
6150,1
6151,0
6152,1
6153,1
6154,0
6155,1
6156,0
6157,0
6158,1
6159,0
6160,0
6161,1
6162,1
6163,0
6164,1
6165,1
6166,0
6167,1
6168,1
6169,1
6170,0
6171,0
6172,0
6173,0
6174,0
6175,0
6176,0
6177,1
6178,0
6179,0
6180,1
6181,1
6182,0
6183,0
6184,1
6185,0
6186,1
6187,1
6188,0
6189,1
6190,1
6191,1
6192,0
6193,0
6194,0
6195,1
6196,0
6197,1
6198,1
6199,1
6200,1
6201,0
6202,1
6203,1
6204,1
6205,1
6206,0
6207,0
6208,0
6209,1
6210,1
6211,0
6212,0
6213,1
6214,0
6215,1
6216,1
6217,0
6218,0
6219,1
6220,0
6221,1
6222,1
6223,1
6224,0
6225,0
6226,0
6227,1
6228,1
6229,0
6230,1
6231,0
6232,1
6233,1
6234,0
6235,1
6236,0
6237,1
6238,0
6239,1
6240,1
6241,1
6242,0
6243,1
6244,1
6245,0
6246,0
6247,0
6248,0
6249,1
6250,1
6251,0
6252,0
6253,0
6254,1
6255,0
6256,1
6257,1
6258,1
6259,0
6260,1
6261,0
6262,1
6263,1
6264,1
6265,1
6266,1
6267,0
6268,1
6269,1
6270,1
6271,0
6272,1
6273,0
6274,1
6275,0
6276,0
6277,0
6278,1
6279,1
6280,1
6281,1
6282,1
6283,1
6284,1
6285,0
6286,1
6287,1
6288,1
6289,0
6290,1
6291,0
6292,1
6293,0
6294,1
6295,1
6296,0
6297,0
6298,0
6299,0
6300,1
6301,1
6302,1
6303,1
6304,1
6305,1
6306,0
6307,0
6308,1
6309,0
6310,1
6311,0
6312,1
6313,0
6314,1
6315,0
6316,0
6317,0
6318,1
6319,0
6320,0
6321,1
6322,1
6323,1
6324,0
6325,1
6326,0
6327,1
6328,1
6329,1
6330,1
6331,0
6332,0
6333,1
6334,0
6335,0
6336,1
6337,0
6338,1
6339,0
6340,0
6341,1
6342,0
6343,1
6344,0
6345,0
6346,1
6347,0
6348,1
6349,0
6350,0
6351,0
6352,1
6353,1
6354,1
6355,0
6356,0
6357,0
6358,0
6359,0
6360,1
6361,0
6362,0
6363,1
6364,0
6365,1
6366,0
6367,1
6368,0
6369,0
6370,1
6371,0
6372,1
6373,1
6374,0
6375,1
6376,1
6377,1
6378,0
6379,0
6380,1
6381,1
6382,1
6383,0
6384,0
6385,0
6386,1
6387,0
6388,1
6389,0
6390,1
6391,0
6392,1
6393,0
6394,1
6395,1
6396,0
6397,0
6398,1
6399,1
6400,1
6401,1
6402,0
6403,0
6404,1
6405,0
6406,1
6407,1
6408,1
6409,1
6410,1
6411,1
6412,1
6413,0
6414,0
6415,0
6416,0
6417,0
6418,0
6419,0
6420,1
6421,1
6422,0
6423,1
6424,0
6425,0
6426,0
6427,1
6428,0
6429,0
6430,0
6431,0
6432,1
6433,0
6434,0
6435,1
6436,0
6437,1
6438,1
6439,1
6440,0
6441,0
6442,1
6443,1
6444,1
6445,0
6446,1
6447,0
6448,1
6449,0
6450,0
6451,0
6452,0
6453,0
6454,0
6455,1
6456,1
6457,0
6458,1
6459,1
6460,0
6461,0
6462,0
6463,1
6464,0
6465,0
6466,0
6467,1
6468,0
6469,0
6470,0
6471,1
6472,0
6473,1
6474,0
6475,1
6476,1
6477,1
6478,1
6479,0
6480,1
6481,1
6482,0
6483,0
6484,0
6485,1
6486,1
6487,1
6488,0
6489,1
6490,0
6491,1
6492,0
6493,0
6494,0
6495,0
6496,1
6497,0
6498,0
6499,1
6500,1
6501,1
6502,0
6503,1
6504,0
6505,0
6506,1
6507,1
6508,0
6509,0
6510,1
6511,1
6512,0
6513,0
6514,0
6515,1
6516,0
6517,0
6518,0
6519,0
6520,1
6521,1
6522,0
6523,0
6524,1
6525,1
6526,0
6527,0
6528,1
6529,0
6530,1
6531,1
6532,0
6533,1
6534,1
6535,0
6536,0
6537,1
6538,1
6539,1
6540,1
6541,0
6542,0
6543,0
6544,1
6545,1
6546,0
6547,1
6548,1
6549,1
6550,0
6551,1
6552,0
6553,0
6554,1
6555,0
6556,0
6557,1
6558,1
6559,0
6560,0
6561,1
6562,0
6563,0
6564,0
6565,0
6566,0
6567,1
6568,0
6569,0
6570,0
6571,1
6572,0
6573,1
6574,1
6575,1
6576,1
6577,1
6578,0
6579,1
6580,1
6581,0
6582,0
6583,0
6584,0
6585,0
6586,0
6587,1
6588,0
6589,1
6590,1
6591,1
6592,1
6593,1
6594,0
6595,0
6596,0
6597,0
6598,1
6599,0
6600,0
6601,0
6602,1
6603,1
6604,1
6605,0
6606,1
6607,0
6608,1
6609,1
6610,1
6611,1
6612,1
6613,0
6614,0
6615,0
6616,0
6617,1
6618,1
6619,0
6620,1
6621,1
6622,1
6623,0
6624,1
6625,0
6626,1
6627,1
6628,0
6629,0
6630,1
6631,1
6632,1
6633,0
6634,0
6635,1
6636,0
6637,0
6638,0
6639,0
6640,1
6641,1
6642,1
6643,1
6644,0
6645,0
6646,1
6647,1
6648,1
6649,1
6650,1
6651,1
6652,0
6653,1
6654,0
6655,0
6656,1
6657,0
6658,1
6659,0
6660,0
6661,0
6662,1
6663,1
6664,0
6665,1
6666,0
6667,1
6668,1
6669,0
6670,1
6671,0
6672,1
6673,1
6674,0
6675,1
6676,0
6677,0
6678,0
6679,1
6680,1
6681,0
6682,0
6683,0
6684,0
6685,0
6686,0
6687,1
6688,0
6689,1
6690,0
6691,1
6692,0
6693,1
6694,0
6695,0
6696,0
6697,1
6698,1
6699,1
6700,0
6701,0
6702,1
6703,0
6704,1
6705,1
6706,1
6707,0
6708,0
6709,0
6710,1
6711,0
6712,1
6713,1
6714,1
6715,0
6716,1
6717,1
6718,1
6719,1
6720,0
6721,0
6722,0
6723,0
6724,1
6725,0
6726,0
6727,0
6728,1
6729,1
6730,1
6731,1
6732,0
6733,1
6734,0
6735,0
6736,1
6737,1
6738,1
6739,0
6740,0
6741,1
6742,0
6743,1
6744,1
6745,0
6746,1
6747,1
6748,1
6749,0
6750,0
6751,0
6752,0
6753,1
6754,0
6755,1
6756,0
6757,1
6758,0
6759,1
6760,1
6761,1
6762,1
6763,1
6764,0
6765,1
6766,1
6767,0
6768,0
6769,1
6770,0
6771,1
6772,0
6773,1
6774,1
6775,0
6776,1
6777,0
6778,1
6779,1
6780,1
6781,1
6782,0
6783,0
6784,1
6785,0
6786,1
6787,0
6788,0
6789,1
6790,1
6791,0
6792,1
6793,1
6794,1
6795,0
6796,1
6797,0
6798,1
6799,0
6800,1
6801,0
6802,1
6803,0
6804,0
6805,1
6806,1
6807,0
6808,1
6809,1
6810,0
6811,0
6812,1
6813,1
6814,1
6815,0
6816,0
6817,0
6818,0
6819,1
6820,0
6821,1
6822,1
6823,0
6824,0
6825,0
6826,1
6827,0
6828,0
6829,0
6830,0
6831,1
6832,1
6833,1
6834,1
6835,0
6836,1
6837,1
6838,1
6839,1
6840,0
6841,1
6842,0
6843,0
6844,1
6845,1
6846,1
6847,1
6848,0
6849,0
6850,0
6851,1
6852,0
6853,1
6854,1
6855,1
6856,1
6857,0
6858,0
6859,1
6860,1
6861,1
6862,0
6863,0
6864,0
6865,0
6866,0
6867,0
6868,1
6869,1
6870,1
6871,1
6872,1
6873,0
6874,0
6875,0
6876,0
6877,0
6878,1
6879,1
6880,0
6881,0
6882,1
6883,0
6884,0
6885,0
6886,0
6887,0
6888,1
6889,0
6890,1
6891,0
6892,0
6893,1
6894,0
6895,1
6896,1
6897,0
6898,0
6899,1
6900,1
6901,1
6902,1
6903,0
6904,0
6905,0
6906,0
6907,0
6908,1
6909,0
6910,1
6911,0
6912,0
6913,1
6914,0
6915,1
6916,0
6917,1
6918,1
6919,0
6920,0
6921,0
6922,1
6923,0
6924,0
6925,0
6926,0
6927,1
6928,0
6929,0
6930,0
6931,0
6932,0
6933,1
6934,1
6935,1
6936,0
6937,1
6938,1
6939,1
6940,1
6941,1
6942,1
6943,1
6944,0
6945,0
6946,0
6947,1
6948,1
6949,0
6950,0
6951,1
6952,0
6953,1
6954,0
6955,1
6956,1
6957,0
6958,0
6959,0
6960,0
6961,1
6962,1
6963,0
6964,0
6965,0
6966,0
6967,0
6968,1
6969,1
6970,0
6971,0
6972,0
6973,0
6974,1
6975,1
6976,1
6977,1
6978,0
6979,0
6980,1
6981,1
6982,0
6983,0
6984,0
6985,0
6986,0
6987,1
6988,0
6989,1
6990,0
6991,0
6992,0
6993,1
6994,0
6995,0
6996,0
6997,1
6998,0
6999,1
7000,0
7001,1
7002,1
7003,1
7004,0
7005,0
7006,1
7007,0
7008,0
7009,1
7010,1
7011,1
7012,0
7013,1
7014,1
7015,0
7016,0
7017,1
7018,0
7019,0
7020,1
7021,1
7022,0
7023,0
7024,1
7025,0
7026,1
7027,0
7028,0
7029,1
7030,0
7031,1
7032,1
7033,1
7034,1
7035,0
7036,0
7037,1
7038,1
7039,1
7040,0
7041,1
7042,0
7043,0
7044,0
7045,1
7046,1
7047,0
7048,1
7049,1
7050,0
7051,1
7052,1
7053,0
7054,0
7055,0
7056,1
7057,1
7058,1
7059,0
7060,1
7061,0
7062,0
7063,1
7064,0
7065,1
7066,1
7067,1
7068,0
7069,0
7070,1
7071,1
7072,0
7073,0
7074,1
7075,1
7076,0
7077,0
7078,1
7079,0
7080,1
7081,1
7082,1
7083,1
7084,0
7085,0
7086,1
7087,0
7088,1
7089,0
7090,1
7091,0
7092,0
7093,1
7094,1
7095,1
7096,0
7097,0
7098,1
7099,0
7100,1
7101,1
7102,1
7103,0
7104,1
7105,0
7106,0
7107,0
7108,1
7109,0
7110,0
7111,0
7112,1
7113,1
7114,1
7115,0
7116,0
7117,1
7118,0
7119,0
7120,0
7121,1
7122,1
7123,0
7124,0
7125,1
7126,1
7127,0
7128,1
7129,0
7130,0
7131,1
7132,1
7133,1
7134,0
7135,1
7136,1
7137,1
7138,0
7139,0
7140,0
7141,0
7142,0
7143,0
7144,0
7145,1
7146,1
7147,0
7148,1
7149,0
7150,0
7151,0
7152,0
7153,0
7154,0
7155,0
7156,0
7157,1
7158,1
7159,0
7160,0
7161,0
7162,0
7163,0
7164,0
7165,0
7166,1
7167,0
7168,0
7169,0
7170,0
7171,0
7172,0
7173,0
7174,1
7175,1
7176,0
7177,1
7178,0
7179,0
7180,0
7181,1
7182,1
7183,1
7184,1
7185,0
7186,0
7187,0
7188,1
7189,1
7190,1
7191,1
7192,1
7193,0
7194,1
7195,0
7196,0
7197,0
7198,0
7199,1
7200,1
7201,0
7202,1
7203,1
7204,0
7205,1
7206,0
7207,0
7208,1
7209,0
7210,0
7211,1
7212,0
7213,0
7214,0
7215,0
7216,1
7217,1
7218,0
7219,0
7220,1
7221,0
7222,1
7223,0
7224,1
7225,0
7226,0
7227,1
7228,0
7229,1
7230,0
7231,0
7232,1
7233,1
7234,1
7235,0
7236,1
7237,1
7238,1
7239,0
7240,0
7241,1
7242,0
7243,1
7244,1
7245,0
7246,0
7247,0
7248,0
7249,0
7250,0
7251,1
7252,1
7253,0
7254,1
7255,1
7256,1
7257,0
7258,0
7259,0
7260,1
7261,0
7262,0
7263,1
7264,1
7265,0
7266,0
7267,1
7268,0
7269,1
7270,0
7271,1
7272,1
7273,0
7274,1
7275,0
7276,0
7277,0
7278,0
7279,0
7280,0
7281,0
7282,1
7283,0
7284,0
7285,1
7286,0
7287,1
7288,0
7289,1
7290,1
7291,1
7292,1
7293,1
7294,1
7295,1
7296,0
7297,0
7298,1
7299,0
7300,0
7301,1
7302,1
7303,1
7304,1
7305,0
7306,1
7307,1
7308,0
7309,0
7310,1
7311,0
7312,0
7313,0
7314,0
7315,0
7316,0
7317,1
7318,0
7319,0
7320,0
7321,0
7322,0
7323,1
7324,1
7325,1
7326,1
7327,1
7328,1
7329,0
7330,0
7331,1
7332,1
7333,0
7334,1
7335,1
7336,1
7337,1
7338,0
7339,0
7340,0
7341,1
7342,1
7343,1
7344,0
7345,1
7346,1
7347,0
7348,0
7349,0
7350,0
7351,0
7352,1
7353,1
7354,1
7355,0
7356,1
7357,0
7358,0
7359,0
7360,1
7361,1
7362,1
7363,0
7364,0
7365,1
7366,0
7367,1
7368,0
7369,1
7370,0
7371,1
7372,1
7373,0
7374,1
7375,0
7376,1
7377,0
7378,1
7379,1
7380,0
7381,1
7382,0
7383,0
7384,0
7385,1
7386,1
7387,1
7388,0
7389,0
7390,0
7391,0
7392,0
7393,0
7394,0
7395,1
7396,1
7397,0
7398,0
7399,0
7400,0
7401,0
7402,1
7403,1
7404,0
7405,1
7406,0
7407,0
7408,1
7409,1
7410,0
7411,0
7412,1
7413,0
7414,1
7415,0
7416,1
7417,0
7418,1
7419,1
7420,1
7421,1
7422,1
7423,1
7424,1
7425,1
7426,0
7427,1
7428,1
7429,1
7430,1
7431,1
7432,0
7433,0
7434,1
7435,1
7436,0
7437,0
7438,1
7439,1
7440,0
7441,0
7442,1
7443,1
7444,0
7445,1
7446,0
7447,1
7448,1
7449,0
7450,0
7451,1
7452,0
7453,0
7454,0
7455,1
7456,1
7457,0
7458,1
7459,0
7460,1
7461,0
7462,0
7463,1
7464,1
7465,1
7466,1
7467,1
7468,0
7469,1
7470,1
7471,1
7472,1
7473,1
7474,1
7475,1
7476,1
7477,0
7478,1
7479,1
7480,1
7481,1
7482,0
7483,0
7484,1
7485,1
7486,1
7487,1
7488,1
7489,1
7490,0
7491,1
7492,0
7493,1
7494,1
7495,0
7496,1
7497,0
7498,1
7499,1
7500,0
7501,1
7502,0
7503,1
7504,0
7505,1
7506,0
7507,0
7508,0
7509,0
7510,0
7511,0
7512,0
7513,1
7514,1
7515,0
7516,1
7517,1
7518,0
7519,0
7520,1
7521,1
7522,1
7523,0
7524,1
7525,1
7526,0
7527,0
7528,1
7529,0
7530,1
7531,1
7532,0
7533,1
7534,1
7535,1
7536,1
7537,1
7538,0
7539,0
7540,1
7541,0
7542,0
7543,1
7544,1
7545,1
7546,1
7547,1
7548,1
7549,1
7550,1
7551,0
7552,1
7553,0
7554,0
7555,0
7556,0
7557,1
7558,0
7559,1
7560,1
7561,1
7562,0
7563,1
7564,0
7565,1
7566,0
7567,0
7568,1
7569,0
7570,0
7571,0
7572,0
7573,1
7574,1
7575,0
7576,0
7577,0
7578,0
7579,0
7580,0
7581,0
7582,0
7583,1
7584,1
7585,0
7586,1
7587,0
7588,0
7589,1
7590,1
7591,1
7592,0
7593,0
7594,1
7595,1
7596,0
7597,1
7598,0
7599,1
7600,0
7601,0
7602,1
7603,0
7604,1
7605,1
7606,1
7607,1
7608,0
7609,1
7610,0
7611,0
7612,1
7613,0
7614,0
7615,1
7616,0
7617,0
7618,0
7619,1
7620,0
7621,0
7622,0
7623,1
7624,0
7625,1
7626,1
7627,0
7628,0
7629,1
7630,0
7631,0
7632,0
7633,0
7634,0
7635,0
7636,0
7637,0
7638,1
7639,0
7640,1
7641,1
7642,1
7643,0
7644,0
7645,0
7646,0
7647,0
7648,0
7649,1
7650,0
7651,1
7652,0
7653,1
7654,1
7655,0
7656,0
7657,0
7658,1
7659,1
7660,1
7661,1
7662,0
7663,0
7664,0
7665,1
7666,0
7667,1
7668,0
7669,1
7670,0
7671,1
7672,0
7673,1
7674,0
7675,0
7676,0
7677,1
7678,1
7679,0
7680,0
7681,1
7682,1
7683,0
7684,0
7685,0
7686,1
7687,1
7688,1
7689,1
7690,0
7691,0
7692,1
7693,1
7694,1
7695,0
7696,0
7697,1
7698,0
7699,1
7700,0
7701,0
7702,0
7703,0
7704,1
7705,1
7706,0
7707,0
7708,1
7709,1
7710,1
7711,1
7712,1
7713,1
7714,0
7715,0
7716,0
7717,0
7718,1
7719,0
7720,0
7721,0
7722,1
7723,1
7724,1
7725,1
7726,0
7727,1
7728,0
7729,1
7730,1
7731,1
7732,1
7733,0
7734,1
7735,1
7736,0
7737,0
7738,1
7739,0
7740,0
7741,0
7742,0
7743,1
7744,0
7745,0
7746,1
7747,0
7748,1
7749,1
7750,1
7751,0
7752,0
7753,1
7754,1
7755,0
7756,1
7757,1
7758,0
7759,1
7760,1
7761,0
7762,1
7763,1
7764,1
7765,1
7766,1
7767,1
7768,0
7769,1
7770,1
7771,1
7772,1
7773,1
7774,0
7775,1
7776,0
7777,1
7778,1
7779,0
7780,1
7781,0
7782,0
7783,0
7784,1
7785,1
7786,0
7787,1
7788,0
7789,0
7790,0
7791,0
7792,0
7793,0
7794,1
7795,0
7796,0
7797,1
7798,0
7799,0
7800,0
7801,0
7802,1
7803,0
7804,1
7805,1
7806,1
7807,1
7808,1
7809,1
7810,0
7811,1
7812,0
7813,0
7814,0
7815,1
7816,1
7817,0
7818,1
7819,0
7820,1
7821,1
7822,0
7823,0
7824,1
7825,1
7826,0
7827,0
7828,0
7829,1
7830,0
7831,0
7832,1
7833,1
7834,1
7835,0
7836,0
7837,1
7838,0
7839,0
7840,0
7841,0
7842,0
7843,0
7844,1
7845,0
7846,1
7847,0
7848,1
7849,0
7850,0
7851,0
7852,1
7853,1
7854,0
7855,0
7856,1
7857,0
7858,0
7859,0
7860,0
7861,1
7862,0
7863,0
7864,1
7865,0
7866,1
7867,0
7868,0
7869,0
7870,1
7871,1
7872,1
7873,1
7874,1
7875,0
7876,0
7877,1
7878,1
7879,1
7880,1
7881,0
7882,1
7883,0
7884,1
7885,1
7886,0
7887,0
7888,1
7889,0
7890,1
7891,1
7892,0
7893,1
7894,0
7895,0
7896,1
7897,0
7898,1
7899,0
7900,1
7901,0
7902,1
7903,0
7904,0
7905,1
7906,0
7907,1
7908,0
7909,0
7910,1
7911,0
7912,1
7913,0
7914,1
7915,1
7916,0
7917,0
7918,1
7919,0
7920,1
7921,1
7922,1
7923,0
7924,0
7925,1
7926,1
7927,1
7928,1
7929,0
7930,0
7931,1
7932,0
7933,0
7934,1
7935,1
7936,0
7937,1
7938,1
7939,0
7940,0
7941,1
7942,1
7943,0
7944,0
7945,1
7946,0
7947,1
7948,1
7949,1
7950,0
7951,1
7952,0
7953,0
7954,1
7955,0
7956,0
7957,0
7958,0
7959,1
7960,0
7961,1
7962,0
7963,1
7964,0
7965,0
7966,0
7967,1
7968,1
7969,1
7970,0
7971,0
7972,0
7973,1
7974,1
7975,1
7976,0
7977,1
7978,1
7979,0
7980,0
7981,0
7982,1
7983,0
7984,1
7985,0
7986,0
7987,1
7988,1
7989,1
7990,0
7991,1
7992,0
7993,0
7994,1
7995,1
7996,0
7997,1
7998,1
7999,0
8000,1
8001,1
8002,1
8003,1
8004,1
8005,0
8006,0
8007,1
8008,1
8009,1
8010,0
8011,0
8012,0
8013,1
8014,0
8015,0
8016,0
8017,0
8018,0
8019,0
8020,0
8021,0
8022,0
8023,1
8024,1
8025,0
8026,0
8027,1
8028,1
8029,0
8030,1
8031,0
8032,1
8033,1
8034,1
8035,0
8036,1
8037,0
8038,1
8039,1
8040,0
8041,0
8042,1
8043,1
8044,0
8045,0
8046,1
8047,0
8048,1
8049,0
8050,0
8051,1
8052,1
8053,1
8054,0
8055,0
8056,1
8057,0
8058,0
8059,1
8060,1
8061,0
8062,0
8063,1
8064,1
8065,1
8066,0
8067,1
8068,0
8069,0
8070,1
8071,1
8072,1
8073,1
8074,1
8075,0
8076,0
8077,0
8078,0
8079,0
8080,0
8081,1
8082,1
8083,0
8084,1
8085,0
8086,1
8087,1
8088,0
8089,0
8090,1
8091,1
8092,1
8093,1
8094,0
8095,0
8096,1
8097,0
8098,1
8099,0
8100,1
8101,0
8102,0
8103,1
8104,1
8105,0
8106,0
8107,1
8108,0
8109,0
8110,0
8111,0
8112,0
8113,1
8114,0
8115,0
8116,0
8117,1
8118,1
8119,0
8120,0
8121,0
8122,1
8123,0
8124,0
8125,0
8126,1
8127,0
8128,1
8129,0
8130,0
8131,0
8132,0
8133,0
8134,1
8135,0
8136,1
8137,1
8138,0
8139,1
8140,0
8141,1
8142,0
8143,1
8144,0
8145,0
8146,1
8147,1
8148,1
8149,1
8150,0
8151,0
8152,1
8153,0
8154,1
8155,0
8156,0
8157,1
8158,1
8159,1
8160,0
8161,0
8162,1
8163,0
8164,1
8165,1
8166,0
8167,1
8168,1
8169,0
8170,0
8171,1
8172,1
8173,0
8174,1
8175,1
8176,1
8177,0
8178,0
8179,1
8180,0
8181,1
8182,0
8183,0
8184,0
8185,1
8186,1
8187,0
8188,0
8189,0
8190,1
8191,0
8192,1
8193,0
8194,1
8195,1
8196,1
8197,1
8198,1
8199,0
8200,0
8201,0
8202,0
8203,0
8204,1
8205,0
8206,1
8207,0
8208,0
8209,1
8210,0
8211,0
8212,0
8213,1
8214,0
8215,0
8216,0
8217,0
8218,1
8219,1
8220,0
8221,1
8222,0
8223,0
8224,1
8225,1
8226,1
8227,0
8228,0
8229,0
8230,0
8231,1
8232,1
8233,1
8234,0
8235,1
8236,1
8237,1
8238,0
8239,1
8240,1
8241,0
8242,0
8243,0
8244,1
8245,1
8246,1
8247,1
8248,1
8249,0
8250,1
8251,0
8252,0
8253,1
8254,1
8255,0
8256,1
8257,0
8258,1
8259,0
8260,0
8261,0
8262,0
8263,0
8264,0
8265,0
8266,1
8267,1
8268,1
8269,1
8270,1
8271,1
8272,0
8273,0
8274,0
8275,0
8276,0
8277,0
8278,1
8279,1
8280,1
8281,1
8282,0
8283,1
8284,1
8285,0
8286,0
8287,0
8288,0
8289,0
8290,1
8291,1
8292,0
8293,0
8294,0
8295,0
8296,1
8297,0
8298,1
8299,1
8300,0
8301,1
8302,0
8303,0
8304,0
8305,0
8306,0
8307,0
8308,0
8309,0
8310,1
8311,0
8312,1
8313,1
8314,1
8315,1
8316,1
8317,0
8318,1
8319,1
8320,0
8321,0
8322,0
8323,1
8324,1
8325,1
8326,0
8327,0
8328,1
8329,0
8330,1
8331,1
8332,1
8333,1
8334,1
8335,1
8336,1
8337,1
8338,0
8339,1
8340,0
8341,0
8342,1
8343,0
8344,1
8345,0
8346,1
8347,0
8348,0
8349,0
8350,0
8351,1
8352,1
8353,1
8354,0
8355,1
8356,0
8357,1
8358,1
8359,0
8360,0
8361,0
8362,1
8363,0
8364,0
8365,0
8366,0
8367,1
8368,0
8369,1
8370,1
8371,0
8372,0
8373,0
8374,0
8375,1
8376,0
8377,1
8378,0
8379,1
8380,1
8381,1
8382,0
8383,0
8384,0
8385,0
8386,0
8387,0
8388,0
8389,0
8390,1
8391,1
8392,1
8393,0
8394,0
8395,1
8396,1
8397,0
8398,0
8399,1
8400,1
8401,1
8402,0
8403,1
8404,0
8405,0
8406,0
8407,1
8408,0
8409,0
8410,1
8411,1
8412,1
8413,1
8414,0
8415,0
8416,1
8417,1
8418,0
8419,0
8420,1
8421,1
8422,1
8423,1
8424,0
8425,0
8426,0
8427,1
8428,1
8429,0
8430,0
8431,1
8432,0
8433,0
8434,0
8435,1
8436,1
8437,0
8438,1
8439,0
8440,1
8441,1
8442,0
8443,0
8444,1
8445,1
8446,1
8447,1
8448,1
8449,0
8450,0
8451,1
8452,0
8453,0
8454,0
8455,0
8456,1
8457,1
8458,0
8459,0
8460,0
8461,1
8462,1
8463,1
8464,1
8465,0
8466,1
8467,1
8468,0
8469,0
8470,0
8471,1
8472,1
8473,1
8474,0
8475,0
8476,1
8477,0
8478,0
8479,1
8480,0
8481,0
8482,1
8483,0
8484,1
8485,0
8486,0
8487,1
8488,0
8489,1
8490,0
8491,0
8492,0
8493,1
8494,0
8495,0
8496,1
8497,0
8498,1
8499,1
8500,0
8501,1
8502,0
8503,0
8504,1
8505,0
8506,0
8507,0
8508,0
8509,0
8510,1
8511,1
8512,0
8513,0
8514,0
8515,0
8516,0
8517,1
8518,0
8519,0
8520,1
8521,1
8522,0
8523,0
8524,0
8525,1
8526,0
8527,1
8528,0
8529,1
8530,1
8531,1
8532,0
8533,0
8534,1
8535,0
8536,0
8537,1
8538,0
8539,1
8540,0
8541,1
8542,0
8543,0
8544,0
8545,0
8546,0
8547,0
8548,0
8549,0
8550,0
8551,1
8552,1
8553,1
8554,1
8555,0
8556,0
8557,0
8558,0
8559,1
8560,1
8561,0
8562,0
8563,0
8564,0
8565,1
8566,1
8567,0
8568,1
8569,0
8570,0
8571,0
8572,1
8573,1
8574,1
8575,1
8576,1
8577,1
8578,1
8579,0
8580,0
8581,0
8582,1
8583,0
8584,1
8585,0
8586,1
8587,0
8588,0
8589,1
8590,1
8591,1
8592,0
8593,0
8594,0
8595,0
